Gene_Symbol,Mapping_Status,Platform_Source
GENE_7658,Shared,GPL570 & GPL96
GENE_7659,Shared,GPL570 & GPL96
GENE_7660,Shared,GPL570 & GPL96
GENE_7661,Shared,GPL570 & GPL96
GENE_7662,Shared,GPL570 & GPL96
GENE_7663,Shared,GPL570 & GPL96
GENE_7664,Shared,GPL570 & GPL96
GENE_7665,Shared,GPL570 & GPL96
GENE_7666,Shared,GPL570 & GPL96
GENE_7667,Shared,GPL570 & GPL96
GENE_7668,Shared,GPL570 & GPL96
GENE_7669,Shared,GPL570 & GPL96
GENE_7670,Shared,GPL570 & GPL96
GENE_7671,Shared,GPL570 & GPL96
GENE_7672,Shared,GPL570 & GPL96
GENE_7673,Shared,GPL570 & GPL96
GENE_7674,Shared,GPL570 & GPL96
GENE_7675,Shared,GPL570 & GPL96
GENE_7676,Shared,GPL570 & GPL96
GENE_7677,Shared,GPL570 & GPL96
GENE_7678,Shared,GPL570 & GPL96
GENE_7679,Shared,GPL570 & GPL96
GENE_7680,Shared,GPL570 & GPL96
GENE_7681,Shared,GPL570 & GPL96
GENE_7682,Shared,GPL570 & GPL96
GENE_7683,Shared,GPL570 & GPL96
GENE_7684,Shared,GPL570 & GPL96
GENE_7685,Shared,GPL570 & GPL96
GENE_7686,Shared,GPL570 & GPL96
GENE_7687,Shared,GPL570 & GPL96
GENE_7688,Shared,GPL570 & GPL96
GENE_7689,Shared,GPL570 & GPL96
GENE_7690,Shared,GPL570 & GPL96
GENE_7691,Shared,GPL570 & GPL96
GENE_7692,Shared,GPL570 & GPL96
GENE_7693,Shared,GPL570 & GPL96
GENE_7694,Shared,GPL570 & GPL96
GENE_7695,Shared,GPL570 & GPL96
GENE_7696,Shared,GPL570 & GPL96
GENE_7697,Shared,GPL570 & GPL96
GENE_7698,Shared,GPL570 & GPL96
GENE_7699,Shared,GPL570 & GPL96
GENE_7700,Shared,GPL570 & GPL96
GENE_7701,Shared,GPL570 & GPL96
GENE_7702,Shared,GPL570 & GPL96
GENE_7703,Shared,GPL570 & GPL96
GENE_7704,Shared,GPL570 & GPL96
GENE_7705,Shared,GPL570 & GPL96
GENE_7706,Shared,GPL570 & GPL96
GENE_7707,Shared,GPL570 & GPL96
GENE_7708,Shared,GPL570 & GPL96
GENE_7709,Shared,GPL570 & GPL96
GENE_7710,Shared,GPL570 & GPL96
GENE_7711,Shared,GPL570 & GPL96
GENE_7712,Shared,GPL570 & GPL96
GENE_7713,Shared,GPL570 & GPL96
GENE_7714,Shared,GPL570 & GPL96
GENE_7715,Shared,GPL570 & GPL96
GENE_7716,Shared,GPL570 & GPL96
GENE_7717,Shared,GPL570 & GPL96
GENE_7718,Shared,GPL570 & GPL96
GENE_7719,Shared,GPL570 & GPL96
GENE_7720,Shared,GPL570 & GPL96
GENE_7721,Shared,GPL570 & GPL96
GENE_7722,Shared,GPL570 & GPL96
GENE_7723,Shared,GPL570 & GPL96
GENE_7724,Shared,GPL570 & GPL96
GENE_7725,Shared,GPL570 & GPL96
GENE_7726,Shared,GPL570 & GPL96
GENE_7727,Shared,GPL570 & GPL96
GENE_7728,Shared,GPL570 & GPL96
GENE_7729,Shared,GPL570 & GPL96
GENE_7730,Shared,GPL570 & GPL96
GENE_7731,Shared,GPL570 & GPL96
GENE_7732,Shared,GPL570 & GPL96
GENE_7733,Shared,GPL570 & GPL96
GENE_7734,Shared,GPL570 & GPL96
GENE_7735,Shared,GPL570 & GPL96
GENE_7736,Shared,GPL570 & GPL96
GENE_7737,Shared,GPL570 & GPL96
GENE_7738,Shared,GPL570 & GPL96
GENE_7739,Shared,GPL570 & GPL96
GENE_7740,Shared,GPL570 & GPL96
GENE_7741,Shared,GPL570 & GPL96
GENE_7742,Shared,GPL570 & GPL96
GENE_7743,Shared,GPL570 & GPL96
GENE_7744,Shared,GPL570 & GPL96
GENE_7745,Shared,GPL570 & GPL96
GENE_7746,Shared,GPL570 & GPL96
GENE_7747,Shared,GPL570 & GPL96
GENE_7748,Shared,GPL570 & GPL96
GENE_7749,Shared,GPL570 & GPL96
GENE_7750,Shared,GPL570 & GPL96
GENE_7751,Shared,GPL570 & GPL96
GENE_7752,Shared,GPL570 & GPL96
GENE_7753,Shared,GPL570 & GPL96
GENE_7754,Shared,GPL570 & GPL96
GENE_7755,Shared,GPL570 & GPL96
GENE_7756,Shared,GPL570 & GPL96
GENE_7757,Shared,GPL570 & GPL96
GENE_7758,Shared,GPL570 & GPL96
GENE_7759,Shared,GPL570 & GPL96
GENE_7760,Shared,GPL570 & GPL96
GENE_7761,Shared,GPL570 & GPL96
GENE_7762,Shared,GPL570 & GPL96
GENE_7763,Shared,GPL570 & GPL96
GENE_7764,Shared,GPL570 & GPL96
GENE_7765,Shared,GPL570 & GPL96
GENE_7766,Shared,GPL570 & GPL96
GENE_7767,Shared,GPL570 & GPL96
GENE_7768,Shared,GPL570 & GPL96
GENE_7769,Shared,GPL570 & GPL96
GENE_7770,Shared,GPL570 & GPL96
GENE_7771,Shared,GPL570 & GPL96
GENE_7772,Shared,GPL570 & GPL96
GENE_7773,Shared,GPL570 & GPL96
GENE_7774,Shared,GPL570 & GPL96
GENE_7775,Shared,GPL570 & GPL96
GENE_7776,Shared,GPL570 & GPL96
GENE_7777,Shared,GPL570 & GPL96
GENE_7778,Shared,GPL570 & GPL96
GENE_7779,Shared,GPL570 & GPL96
GENE_7780,Shared,GPL570 & GPL96
GENE_7781,Shared,GPL570 & GPL96
GENE_7782,Shared,GPL570 & GPL96
GENE_7783,Shared,GPL570 & GPL96
GENE_7784,Shared,GPL570 & GPL96
GENE_7785,Shared,GPL570 & GPL96
GENE_7786,Shared,GPL570 & GPL96
GENE_7787,Shared,GPL570 & GPL96
GENE_7788,Shared,GPL570 & GPL96
GENE_7789,Shared,GPL570 & GPL96
GENE_7790,Shared,GPL570 & GPL96
GENE_7791,Shared,GPL570 & GPL96
GENE_7792,Shared,GPL570 & GPL96
GENE_7793,Shared,GPL570 & GPL96
GENE_7794,Shared,GPL570 & GPL96
GENE_7795,Shared,GPL570 & GPL96
GENE_7796,Shared,GPL570 & GPL96
GENE_7797,Shared,GPL570 & GPL96
GENE_7798,Shared,GPL570 & GPL96
GENE_7799,Shared,GPL570 & GPL96
GENE_7800,Shared,GPL570 & GPL96
GENE_7801,Shared,GPL570 & GPL96
GENE_7802,Shared,GPL570 & GPL96
GENE_7803,Shared,GPL570 & GPL96
GENE_7804,Shared,GPL570 & GPL96
GENE_7805,Shared,GPL570 & GPL96
GENE_7806,Shared,GPL570 & GPL96
GENE_7807,Shared,GPL570 & GPL96
GENE_7808,Shared,GPL570 & GPL96
GENE_7809,Shared,GPL570 & GPL96
GENE_7810,Shared,GPL570 & GPL96
GENE_7811,Shared,GPL570 & GPL96
GENE_7812,Shared,GPL570 & GPL96
GENE_7813,Shared,GPL570 & GPL96
GENE_7814,Shared,GPL570 & GPL96
GENE_7815,Shared,GPL570 & GPL96
GENE_7816,Shared,GPL570 & GPL96
GENE_7817,Shared,GPL570 & GPL96
GENE_7818,Shared,GPL570 & GPL96
GENE_7819,Shared,GPL570 & GPL96
GENE_7820,Shared,GPL570 & GPL96
GENE_7821,Shared,GPL570 & GPL96
GENE_7822,Shared,GPL570 & GPL96
GENE_7823,Shared,GPL570 & GPL96
GENE_7824,Shared,GPL570 & GPL96
GENE_7825,Shared,GPL570 & GPL96
GENE_7826,Shared,GPL570 & GPL96
GENE_7827,Shared,GPL570 & GPL96
GENE_7828,Shared,GPL570 & GPL96
GENE_7829,Shared,GPL570 & GPL96
GENE_7830,Shared,GPL570 & GPL96
GENE_7831,Shared,GPL570 & GPL96
GENE_7832,Shared,GPL570 & GPL96
GENE_7833,Shared,GPL570 & GPL96
GENE_7834,Shared,GPL570 & GPL96
GENE_7835,Shared,GPL570 & GPL96
GENE_7836,Shared,GPL570 & GPL96
GENE_7837,Shared,GPL570 & GPL96
GENE_7838,Shared,GPL570 & GPL96
GENE_7839,Shared,GPL570 & GPL96
GENE_7840,Shared,GPL570 & GPL96
GENE_7841,Shared,GPL570 & GPL96
GENE_7842,Shared,GPL570 & GPL96
GENE_7843,Shared,GPL570 & GPL96
GENE_7844,Shared,GPL570 & GPL96
GENE_7845,Shared,GPL570 & GPL96
GENE_7846,Shared,GPL570 & GPL96
GENE_7847,Shared,GPL570 & GPL96
GENE_7848,Shared,GPL570 & GPL96
GENE_7849,Shared,GPL570 & GPL96
GENE_7850,Shared,GPL570 & GPL96
GENE_7851,Shared,GPL570 & GPL96
GENE_7852,Shared,GPL570 & GPL96
GENE_7853,Shared,GPL570 & GPL96
GENE_7854,Shared,GPL570 & GPL96
GENE_7855,Shared,GPL570 & GPL96
GENE_7856,Shared,GPL570 & GPL96
GENE_7857,Shared,GPL570 & GPL96
GENE_7858,Shared,GPL570 & GPL96
GENE_7859,Shared,GPL570 & GPL96
GENE_7860,Shared,GPL570 & GPL96
GENE_7861,Shared,GPL570 & GPL96
GENE_7862,Shared,GPL570 & GPL96
GENE_7863,Shared,GPL570 & GPL96
GENE_7864,Shared,GPL570 & GPL96
GENE_7865,Shared,GPL570 & GPL96
GENE_7866,Shared,GPL570 & GPL96
GENE_7867,Shared,GPL570 & GPL96
GENE_7868,Shared,GPL570 & GPL96
GENE_7869,Shared,GPL570 & GPL96
GENE_7870,Shared,GPL570 & GPL96
GENE_7871,Shared,GPL570 & GPL96
GENE_7872,Shared,GPL570 & GPL96
GENE_7873,Shared,GPL570 & GPL96
GENE_7874,Shared,GPL570 & GPL96
GENE_7875,Shared,GPL570 & GPL96
GENE_7876,Shared,GPL570 & GPL96
GENE_7877,Shared,GPL570 & GPL96
GENE_7878,Shared,GPL570 & GPL96
GENE_7879,Shared,GPL570 & GPL96
GENE_7880,Shared,GPL570 & GPL96
GENE_7881,Shared,GPL570 & GPL96
GENE_7882,Shared,GPL570 & GPL96
GENE_7883,Shared,GPL570 & GPL96
GENE_7884,Shared,GPL570 & GPL96
GENE_7885,Shared,GPL570 & GPL96
GENE_7886,Shared,GPL570 & GPL96
GENE_7887,Shared,GPL570 & GPL96
GENE_7888,Shared,GPL570 & GPL96
GENE_7889,Shared,GPL570 & GPL96
GENE_7890,Shared,GPL570 & GPL96
GENE_7891,Shared,GPL570 & GPL96
GENE_7892,Shared,GPL570 & GPL96
GENE_7893,Shared,GPL570 & GPL96
GENE_7894,Shared,GPL570 & GPL96
GENE_7895,Shared,GPL570 & GPL96
GENE_7896,Shared,GPL570 & GPL96
GENE_7897,Shared,GPL570 & GPL96
GENE_7898,Shared,GPL570 & GPL96
GENE_7899,Shared,GPL570 & GPL96
GENE_7900,Shared,GPL570 & GPL96
GENE_7901,Shared,GPL570 & GPL96
GENE_7902,Shared,GPL570 & GPL96
GENE_7903,Shared,GPL570 & GPL96
GENE_7904,Shared,GPL570 & GPL96
GENE_7905,Shared,GPL570 & GPL96
GENE_7906,Shared,GPL570 & GPL96
GENE_7907,Shared,GPL570 & GPL96
GENE_7908,Shared,GPL570 & GPL96
GENE_7909,Shared,GPL570 & GPL96
GENE_7910,Shared,GPL570 & GPL96
GENE_7911,Shared,GPL570 & GPL96
GENE_7912,Shared,GPL570 & GPL96
GENE_7913,Shared,GPL570 & GPL96
GENE_7914,Shared,GPL570 & GPL96
GENE_7915,Shared,GPL570 & GPL96
GENE_7916,Shared,GPL570 & GPL96
GENE_7917,Shared,GPL570 & GPL96
GENE_7918,Shared,GPL570 & GPL96
GENE_7919,Shared,GPL570 & GPL96
GENE_7920,Shared,GPL570 & GPL96
GENE_7921,Shared,GPL570 & GPL96
GENE_7922,Shared,GPL570 & GPL96
GENE_7923,Shared,GPL570 & GPL96
GENE_7924,Shared,GPL570 & GPL96
GENE_7925,Shared,GPL570 & GPL96
GENE_7926,Shared,GPL570 & GPL96
GENE_7927,Shared,GPL570 & GPL96
GENE_7928,Shared,GPL570 & GPL96
GENE_7929,Shared,GPL570 & GPL96
GENE_7930,Shared,GPL570 & GPL96
GENE_7931,Shared,GPL570 & GPL96
GENE_7932,Shared,GPL570 & GPL96
GENE_7933,Shared,GPL570 & GPL96
GENE_7934,Shared,GPL570 & GPL96
GENE_7935,Shared,GPL570 & GPL96
GENE_7936,Shared,GPL570 & GPL96
GENE_7937,Shared,GPL570 & GPL96
GENE_7938,Shared,GPL570 & GPL96
GENE_7939,Shared,GPL570 & GPL96
GENE_7940,Shared,GPL570 & GPL96
GENE_7941,Shared,GPL570 & GPL96
GENE_7942,Shared,GPL570 & GPL96
GENE_7943,Shared,GPL570 & GPL96
GENE_7944,Shared,GPL570 & GPL96
GENE_7945,Shared,GPL570 & GPL96
GENE_7946,Shared,GPL570 & GPL96
GENE_7947,Shared,GPL570 & GPL96
GENE_7948,Shared,GPL570 & GPL96
GENE_7949,Shared,GPL570 & GPL96
GENE_7950,Shared,GPL570 & GPL96
GENE_7951,Shared,GPL570 & GPL96
GENE_7952,Shared,GPL570 & GPL96
GENE_7953,Shared,GPL570 & GPL96
GENE_7954,Shared,GPL570 & GPL96
GENE_7955,Shared,GPL570 & GPL96
GENE_7956,Shared,GPL570 & GPL96
GENE_7957,Shared,GPL570 & GPL96
GENE_7958,Shared,GPL570 & GPL96
GENE_7959,Shared,GPL570 & GPL96
GENE_7960,Shared,GPL570 & GPL96
GENE_7961,Shared,GPL570 & GPL96
GENE_7962,Shared,GPL570 & GPL96
GENE_7963,Shared,GPL570 & GPL96
GENE_7964,Shared,GPL570 & GPL96
GENE_7965,Shared,GPL570 & GPL96
GENE_7966,Shared,GPL570 & GPL96
GENE_7967,Shared,GPL570 & GPL96
GENE_7968,Shared,GPL570 & GPL96
GENE_7969,Shared,GPL570 & GPL96
GENE_7970,Shared,GPL570 & GPL96
GENE_7971,Shared,GPL570 & GPL96
GENE_7972,Shared,GPL570 & GPL96
GENE_7973,Shared,GPL570 & GPL96
GENE_7974,Shared,GPL570 & GPL96
GENE_7975,Shared,GPL570 & GPL96
GENE_7976,Shared,GPL570 & GPL96
GENE_7977,Shared,GPL570 & GPL96
GENE_7978,Shared,GPL570 & GPL96
GENE_7979,Shared,GPL570 & GPL96
GENE_7980,Shared,GPL570 & GPL96
GENE_7981,Shared,GPL570 & GPL96
GENE_7982,Shared,GPL570 & GPL96
GENE_7983,Shared,GPL570 & GPL96
GENE_7984,Shared,GPL570 & GPL96
GENE_7985,Shared,GPL570 & GPL96
GENE_7986,Shared,GPL570 & GPL96
GENE_7987,Shared,GPL570 & GPL96
GENE_7988,Shared,GPL570 & GPL96
GENE_7989,Shared,GPL570 & GPL96
GENE_7990,Shared,GPL570 & GPL96
GENE_7991,Shared,GPL570 & GPL96
GENE_7992,Shared,GPL570 & GPL96
GENE_7993,Shared,GPL570 & GPL96
GENE_7994,Shared,GPL570 & GPL96
GENE_7995,Shared,GPL570 & GPL96
GENE_7996,Shared,GPL570 & GPL96
GENE_7997,Shared,GPL570 & GPL96
GENE_7998,Shared,GPL570 & GPL96
GENE_7999,Shared,GPL570 & GPL96
GENE_8000,Shared,GPL570 & GPL96
GENE_8001,Shared,GPL570 & GPL96
GENE_8002,Shared,GPL570 & GPL96
GENE_8003,Shared,GPL570 & GPL96
GENE_8004,Shared,GPL570 & GPL96
GENE_8005,Shared,GPL570 & GPL96
GENE_8006,Shared,GPL570 & GPL96
GENE_8007,Shared,GPL570 & GPL96
GENE_8008,Shared,GPL570 & GPL96
GENE_8009,Shared,GPL570 & GPL96
GENE_8010,Shared,GPL570 & GPL96
GENE_8011,Shared,GPL570 & GPL96
GENE_8012,Shared,GPL570 & GPL96
GENE_8013,Shared,GPL570 & GPL96
GENE_8014,Shared,GPL570 & GPL96
GENE_8015,Shared,GPL570 & GPL96
GENE_8016,Shared,GPL570 & GPL96
GENE_8017,Shared,GPL570 & GPL96
GENE_8018,Shared,GPL570 & GPL96
GENE_8019,Shared,GPL570 & GPL96
GENE_8020,Shared,GPL570 & GPL96
GENE_8021,Shared,GPL570 & GPL96
GENE_8022,Shared,GPL570 & GPL96
GENE_8023,Shared,GPL570 & GPL96
GENE_8024,Shared,GPL570 & GPL96
GENE_8025,Shared,GPL570 & GPL96
GENE_8026,Shared,GPL570 & GPL96
GENE_8027,Shared,GPL570 & GPL96
GENE_8028,Shared,GPL570 & GPL96
GENE_8029,Shared,GPL570 & GPL96
GENE_8030,Shared,GPL570 & GPL96
GENE_8031,Shared,GPL570 & GPL96
GENE_8032,Shared,GPL570 & GPL96
GENE_8033,Shared,GPL570 & GPL96
GENE_8034,Shared,GPL570 & GPL96
GENE_8035,Shared,GPL570 & GPL96
GENE_8036,Shared,GPL570 & GPL96
GENE_8037,Shared,GPL570 & GPL96
GENE_8038,Shared,GPL570 & GPL96
GENE_8039,Shared,GPL570 & GPL96
GENE_8040,Shared,GPL570 & GPL96
GENE_8041,Shared,GPL570 & GPL96
GENE_8042,Shared,GPL570 & GPL96
GENE_8043,Shared,GPL570 & GPL96
GENE_8044,Shared,GPL570 & GPL96
GENE_8045,Shared,GPL570 & GPL96
GENE_8046,Shared,GPL570 & GPL96
GENE_8047,Shared,GPL570 & GPL96
GENE_8048,Shared,GPL570 & GPL96
GENE_8049,Shared,GPL570 & GPL96
GENE_8050,Shared,GPL570 & GPL96
GENE_8051,Shared,GPL570 & GPL96
GENE_8052,Shared,GPL570 & GPL96
GENE_8053,Shared,GPL570 & GPL96
GENE_8054,Shared,GPL570 & GPL96
GENE_8055,Shared,GPL570 & GPL96
GENE_8056,Shared,GPL570 & GPL96
GENE_8057,Shared,GPL570 & GPL96
GENE_8058,Shared,GPL570 & GPL96
GENE_8059,Shared,GPL570 & GPL96
GENE_8060,Shared,GPL570 & GPL96
GENE_8061,Shared,GPL570 & GPL96
GENE_8062,Shared,GPL570 & GPL96
GENE_8063,Shared,GPL570 & GPL96
GENE_8064,Shared,GPL570 & GPL96
GENE_8065,Shared,GPL570 & GPL96
GENE_8066,Shared,GPL570 & GPL96
GENE_8067,Shared,GPL570 & GPL96
GENE_8068,Shared,GPL570 & GPL96
GENE_8069,Shared,GPL570 & GPL96
GENE_8070,Shared,GPL570 & GPL96
GENE_8071,Shared,GPL570 & GPL96
GENE_8072,Shared,GPL570 & GPL96
GENE_8073,Shared,GPL570 & GPL96
GENE_8074,Shared,GPL570 & GPL96
GENE_8075,Shared,GPL570 & GPL96
GENE_8076,Shared,GPL570 & GPL96
GENE_8077,Shared,GPL570 & GPL96
GENE_8078,Shared,GPL570 & GPL96
GENE_8079,Shared,GPL570 & GPL96
GENE_8080,Shared,GPL570 & GPL96
GENE_8081,Shared,GPL570 & GPL96
GENE_8082,Shared,GPL570 & GPL96
GENE_8083,Shared,GPL570 & GPL96
GENE_8084,Shared,GPL570 & GPL96
GENE_8085,Shared,GPL570 & GPL96
GENE_8086,Shared,GPL570 & GPL96
GENE_8087,Shared,GPL570 & GPL96
GENE_8088,Shared,GPL570 & GPL96
GENE_8089,Shared,GPL570 & GPL96
GENE_8090,Shared,GPL570 & GPL96
GENE_8091,Shared,GPL570 & GPL96
GENE_8092,Shared,GPL570 & GPL96
GENE_8093,Shared,GPL570 & GPL96
GENE_8094,Shared,GPL570 & GPL96
GENE_8095,Shared,GPL570 & GPL96
GENE_8096,Shared,GPL570 & GPL96
GENE_8097,Shared,GPL570 & GPL96
GENE_8098,Shared,GPL570 & GPL96
GENE_8099,Shared,GPL570 & GPL96
GENE_8100,Shared,GPL570 & GPL96
GENE_8101,Shared,GPL570 & GPL96
GENE_8102,Shared,GPL570 & GPL96
GENE_8103,Shared,GPL570 & GPL96
GENE_8104,Shared,GPL570 & GPL96
GENE_8105,Shared,GPL570 & GPL96
GENE_8106,Shared,GPL570 & GPL96
GENE_8107,Shared,GPL570 & GPL96
GENE_8108,Shared,GPL570 & GPL96
GENE_8109,Shared,GPL570 & GPL96
GENE_8110,Shared,GPL570 & GPL96
GENE_8111,Shared,GPL570 & GPL96
GENE_8112,Shared,GPL570 & GPL96
GENE_8113,Shared,GPL570 & GPL96
GENE_8114,Shared,GPL570 & GPL96
GENE_8115,Shared,GPL570 & GPL96
GENE_8116,Shared,GPL570 & GPL96
GENE_8117,Shared,GPL570 & GPL96
GENE_8118,Shared,GPL570 & GPL96
GENE_8119,Shared,GPL570 & GPL96
GENE_8120,Shared,GPL570 & GPL96
GENE_8121,Shared,GPL570 & GPL96
GENE_8122,Shared,GPL570 & GPL96
GENE_8123,Shared,GPL570 & GPL96
GENE_8124,Shared,GPL570 & GPL96
GENE_8125,Shared,GPL570 & GPL96
GENE_8126,Shared,GPL570 & GPL96
GENE_8127,Shared,GPL570 & GPL96
GENE_8128,Shared,GPL570 & GPL96
GENE_8129,Shared,GPL570 & GPL96
GENE_8130,Shared,GPL570 & GPL96
GENE_8131,Shared,GPL570 & GPL96
GENE_8132,Shared,GPL570 & GPL96
GENE_8133,Shared,GPL570 & GPL96
GENE_8134,Shared,GPL570 & GPL96
GENE_8135,Shared,GPL570 & GPL96
GENE_8136,Shared,GPL570 & GPL96
GENE_8137,Shared,GPL570 & GPL96
GENE_8138,Shared,GPL570 & GPL96
GENE_8139,Shared,GPL570 & GPL96
GENE_8140,Shared,GPL570 & GPL96
GENE_8141,Shared,GPL570 & GPL96
GENE_8142,Shared,GPL570 & GPL96
GENE_8143,Shared,GPL570 & GPL96
GENE_8144,Shared,GPL570 & GPL96
GENE_8145,Shared,GPL570 & GPL96
GENE_8146,Shared,GPL570 & GPL96
GENE_8147,Shared,GPL570 & GPL96
GENE_8148,Shared,GPL570 & GPL96
GENE_8149,Shared,GPL570 & GPL96
GENE_8150,Shared,GPL570 & GPL96
GENE_8151,Shared,GPL570 & GPL96
GENE_8152,Shared,GPL570 & GPL96
GENE_8153,Shared,GPL570 & GPL96
GENE_8154,Shared,GPL570 & GPL96
GENE_8155,Shared,GPL570 & GPL96
GENE_8156,Shared,GPL570 & GPL96
GENE_8157,Shared,GPL570 & GPL96
GENE_8158,Shared,GPL570 & GPL96
GENE_8159,Shared,GPL570 & GPL96
GENE_8160,Shared,GPL570 & GPL96
GENE_8161,Shared,GPL570 & GPL96
GENE_8162,Shared,GPL570 & GPL96
GENE_8163,Shared,GPL570 & GPL96
GENE_8164,Shared,GPL570 & GPL96
GENE_8165,Shared,GPL570 & GPL96
GENE_8166,Shared,GPL570 & GPL96
GENE_8167,Shared,GPL570 & GPL96
GENE_8168,Shared,GPL570 & GPL96
GENE_8169,Shared,GPL570 & GPL96
GENE_8170,Shared,GPL570 & GPL96
GENE_8171,Shared,GPL570 & GPL96
GENE_8172,Shared,GPL570 & GPL96
GENE_8173,Shared,GPL570 & GPL96
GENE_8174,Shared,GPL570 & GPL96
GENE_8175,Shared,GPL570 & GPL96
GENE_8176,Shared,GPL570 & GPL96
GENE_8177,Shared,GPL570 & GPL96
GENE_8178,Shared,GPL570 & GPL96
GENE_8179,Shared,GPL570 & GPL96
GENE_8180,Shared,GPL570 & GPL96
GENE_8181,Shared,GPL570 & GPL96
GENE_8182,Shared,GPL570 & GPL96
GENE_8183,Shared,GPL570 & GPL96
GENE_8184,Shared,GPL570 & GPL96
GENE_8185,Shared,GPL570 & GPL96
GENE_8186,Shared,GPL570 & GPL96
GENE_8187,Shared,GPL570 & GPL96
GENE_8188,Shared,GPL570 & GPL96
GENE_8189,Shared,GPL570 & GPL96
GENE_8190,Shared,GPL570 & GPL96
GENE_8191,Shared,GPL570 & GPL96
GENE_8192,Shared,GPL570 & GPL96
GENE_8193,Shared,GPL570 & GPL96
GENE_8194,Shared,GPL570 & GPL96
GENE_8195,Shared,GPL570 & GPL96
GENE_8196,Shared,GPL570 & GPL96
GENE_8197,Shared,GPL570 & GPL96
GENE_8198,Shared,GPL570 & GPL96
GENE_8199,Shared,GPL570 & GPL96
GENE_8200,Shared,GPL570 & GPL96
GENE_8201,Shared,GPL570 & GPL96
GENE_8202,Shared,GPL570 & GPL96
GENE_8203,Shared,GPL570 & GPL96
GENE_8204,Shared,GPL570 & GPL96
GENE_8205,Shared,GPL570 & GPL96
GENE_8206,Shared,GPL570 & GPL96
GENE_8207,Shared,GPL570 & GPL96
GENE_8208,Shared,GPL570 & GPL96
GENE_8209,Shared,GPL570 & GPL96
GENE_8210,Shared,GPL570 & GPL96
GENE_8211,Shared,GPL570 & GPL96
GENE_8212,Shared,GPL570 & GPL96
GENE_8213,Shared,GPL570 & GPL96
GENE_8214,Shared,GPL570 & GPL96
GENE_8215,Shared,GPL570 & GPL96
GENE_8216,Shared,GPL570 & GPL96
GENE_8217,Shared,GPL570 & GPL96
GENE_8218,Shared,GPL570 & GPL96
GENE_8219,Shared,GPL570 & GPL96
GENE_8220,Shared,GPL570 & GPL96
GENE_8221,Shared,GPL570 & GPL96
GENE_8222,Shared,GPL570 & GPL96
GENE_8223,Shared,GPL570 & GPL96
GENE_8224,Shared,GPL570 & GPL96
GENE_8225,Shared,GPL570 & GPL96
GENE_8226,Shared,GPL570 & GPL96
GENE_8227,Shared,GPL570 & GPL96
GENE_8228,Shared,GPL570 & GPL96
GENE_8229,Shared,GPL570 & GPL96
GENE_8230,Shared,GPL570 & GPL96
GENE_8231,Shared,GPL570 & GPL96
GENE_8232,Shared,GPL570 & GPL96
GENE_8233,Shared,GPL570 & GPL96
GENE_8234,Shared,GPL570 & GPL96
GENE_8235,Shared,GPL570 & GPL96
GENE_8236,Shared,GPL570 & GPL96
GENE_8237,Shared,GPL570 & GPL96
GENE_8238,Shared,GPL570 & GPL96
GENE_8239,Shared,GPL570 & GPL96
GENE_8240,Shared,GPL570 & GPL96
GENE_8241,Shared,GPL570 & GPL96
GENE_8242,Shared,GPL570 & GPL96
GENE_8243,Shared,GPL570 & GPL96
GENE_8244,Shared,GPL570 & GPL96
GENE_8245,Shared,GPL570 & GPL96
GENE_8246,Shared,GPL570 & GPL96
GENE_8247,Shared,GPL570 & GPL96
GENE_8248,Shared,GPL570 & GPL96
GENE_8249,Shared,GPL570 & GPL96
GENE_8250,Shared,GPL570 & GPL96
GENE_8251,Shared,GPL570 & GPL96
GENE_8252,Shared,GPL570 & GPL96
GENE_8253,Shared,GPL570 & GPL96
GENE_8254,Shared,GPL570 & GPL96
GENE_8255,Shared,GPL570 & GPL96
GENE_8256,Shared,GPL570 & GPL96
GENE_8257,Shared,GPL570 & GPL96
GENE_8258,Shared,GPL570 & GPL96
GENE_8259,Shared,GPL570 & GPL96
GENE_8260,Shared,GPL570 & GPL96
GENE_8261,Shared,GPL570 & GPL96
GENE_8262,Shared,GPL570 & GPL96
GENE_8263,Shared,GPL570 & GPL96
GENE_8264,Shared,GPL570 & GPL96
GENE_8265,Shared,GPL570 & GPL96
GENE_8266,Shared,GPL570 & GPL96
GENE_8267,Shared,GPL570 & GPL96
GENE_8268,Shared,GPL570 & GPL96
GENE_8269,Shared,GPL570 & GPL96
GENE_8270,Shared,GPL570 & GPL96
GENE_8271,Shared,GPL570 & GPL96
GENE_8272,Shared,GPL570 & GPL96
GENE_8273,Shared,GPL570 & GPL96
GENE_8274,Shared,GPL570 & GPL96
GENE_8275,Shared,GPL570 & GPL96
GENE_8276,Shared,GPL570 & GPL96
GENE_8277,Shared,GPL570 & GPL96
GENE_8278,Shared,GPL570 & GPL96
GENE_8279,Shared,GPL570 & GPL96
GENE_8280,Shared,GPL570 & GPL96
GENE_8281,Shared,GPL570 & GPL96
GENE_8282,Shared,GPL570 & GPL96
GENE_8283,Shared,GPL570 & GPL96
GENE_8284,Shared,GPL570 & GPL96
GENE_8285,Shared,GPL570 & GPL96
GENE_8286,Shared,GPL570 & GPL96
GENE_8287,Shared,GPL570 & GPL96
GENE_8288,Shared,GPL570 & GPL96
GENE_8289,Shared,GPL570 & GPL96
GENE_8290,Shared,GPL570 & GPL96
GENE_8291,Shared,GPL570 & GPL96
GENE_8292,Shared,GPL570 & GPL96
